#bin	swScore	milliDiv	milliDel	milliIns	genoName	genoStart	genoEnd	genoLeft	strand	repName	repClass	repFamily	repStart	repEnd	repLeft	id
586	181	282	0	0	chrUn0088	220361	220400	-944885	-	L2b	LINE	L2	-11	3364	3326	3
586	360	0	0	0	chrUn0088	221104	221144	-944141	+	(GA)n	Simple_repeat	Simple_repeat	1	40	0	3
586	1143	215	4	16	chrUn0088	221144	221395	-943890	-	CSINE1	SINE	SINE	-86	254	7	3
586	727	223	32	41	chrUn0088	221423	221643	-943642	-	CSINE2	SINE	SINE	-59	285	68	3
700	288	312	55	28	chr13	15109570	15109751	-128251081	-	L1MEf	LINE	L1	-4902	1298	1113	7
700	501	277	98	36	chr13	15110669	15110946	-128249886	-	L1MEg	LINE	L1	-4674	2363	2070	7
700	231	36	0	0	chr13	15110995	15111023	-128249809	+	(GA)n	Simple_repeat	Simple_repeat	1	28	0	7
700	387	273	10	48	chr13	15111029	15111133	-128249699	-	CSINE2	SINE	SINE	-85	259	160	7
700	285	246	135	50	chr13	15111209	15111469	-128249363	-	L1MEg	LINE	L1	-5024	2013	1734	7
700	254	346	40	50	chr13	15111757	15111955	-128248877	-	CSINE1	SINE	SINE	-66	274	79	7
700	424	273	46	45	chr13	15112034	15112276	-128248556	-	L1MEg	LINE	L1	-5291	1746	1340	7
700	554	215	46	7	chr13	15112491	15112659	-128248173	-	L1MA4A	LINE	L1	-1387	5110	4957	7
700	283	322	104	0	chr13	15112764	15112879	-128247953	-	L1MEg	LINE	L1	-5574	1357	1231	7
963	1981	98	85	0	chr7	49552011	49552306	-124132153	+	CSINE3A	SINE	SINE	1	320	-30	2
963	1066	300	80	31	chr7	49552743	49553318	-124131141	+	MLT1F-int	LTR	ERVL-MaLR	81	683	-806	2
963	358	228	9	98	chr7	49553328	49553440	-124131019	+	MER20	DNA	hAT-Charlie	118	219	0	2
963	36	23	0	0	chr7	49553839	49553882	-124130577	+	AT_rich	Low_complexity	Low_complexity	1	43	0	2
963	364	74	56	0	chr7	49553932	49553986	-124130473	+	L1A_Oc	LINE	L1	5644	5700	-797	2
963	1716	71	270	11	chr7	49554295	49554565	-124129894	-	CSINE3A	SINE	SINE	-7	343	4	2
963	289	235	147	0	chr7	49554709	49554811	-124129648	-	MER3	DNA	hAT-Charlie	-1	208	92	2
963	1624	98	9	0	chr7	49555894	49556118	-124128341	+	CSINE2	SINE	SINE	1	226	-118	2
963	34	24	0	0	chr7	49556477	49556518	-124127941	+	AT_rich	Low_complexity	Low_complexity	1	41	0	2
963	1412	219	50	12	chr7	49556638	49556957	-124127502	+	CSINE2	SINE	SINE	1	331	-13	2
1550	2014	238	109	19	chr7	126586808	126587566	-47096893	+	L1MB8	LINE	L1	5352	6178	0	2
1550	287	275	22	0	chr7	126588669	126588760	-47095699	+	L1B_Oc	LINE	L1	795	887	0	2
1550	9373	202	33	13	chr7	126588892	126591290	-47093169	+	L1A_Oc	LINE	L1	126	2570	-3927	2
1550	2224	153	27	7	chr7	126591292	126591739	-47092720	+	L1A_Oc	LINE	L1	3827	4282	-2215	2
1550	4341	107	15	1	chr7	126591733	126592396	-47092063	-	L1A_Oc	LINE	L1	-1342	5155	4484	2
611	235	335	103	41	chrUn0008	3438241	3438512	-2348709	+	L1M3d	LINE	L1	56	343	-5548	3
611	2171	245	83	54	chrUn0008	3438904	3440340	-2346881	+	L1MB2	LINE	L1	4497	5965	-203	3
611	286	175	0	0	chrUn0008	3440438	3440501	-2346720	-	CSINE2	SINE	SINE	-22	322	260	3
611	1207	233	19	49	chrUn0008	3440512	3440819	-2346402	-	CSINE2	SINE	SINE	-46	298	1	3
611	274	167	44	29	chrUn0008	3440820	3440888	-2346333	+	L1M2	LINE	L1	5228	5296	-847	3
611	1933	94	472	5	chrUn0008	3440941	3441358	-2345863	-	L1A_Oc	LINE	L1	-30	6467	5856	3
611	1512	195	10	0	chrUn0008	3441361	3441664	-2345557	+	L1M2	LINE	L1	5319	5624	-676	3
611	1556	116	138	77	chrUn0008	3441783	3442110	-2345111	+	CSINE3A	SINE	SINE	3	349	-1	3
611	225	0	0	0	chrUn0008	3442361	3442386	-2344835	+	(TTTTG)n	Simple_repeat	Simple_repeat	1	25	0	3
657	22	99	0	0	chr12	9554874	9554945	-145800450	+	AT_rich	Low_complexity	Low_complexity	1	71	0	5
657	2267	138	13	52	chr12	9555906	9556294	-145799101	+	L1A_Oc	LINE	L1	5532	5904	-593	5
657	1628	88	141	14	chr12	9556294	9556570	-145798825	+	CSINE3A	SINE	SINE	21	331	-19	5
657	225	0	0	0	chr12	9556570	9556595	-145798800	+	(TAAA)n	Simple_repeat	Simple_repeat	3	27	0	5
657	1074	159	55	4	chr12	9556595	9556922	-145798473	+	L1A_Oc	LINE	L1	5898	6447	-50	5
657	2057	105	52	15	chr12	9557121	9557450	-145797945	-	CSINE3A	SINE	SINE	-9	341	1	5
657	2931	219	55	12	chr12	9558138	9558895	-145796500	-	L1A_Oc	LINE	L1	-5288	1209	420	5
657	9613	115	8	7	chr12	9558893	9560017	-145795378	+	L1A_Oc	LINE	L1	4568	5698	-799	5
721	236	320	10	30	chr4	17874236	17874336	-73519764	+	L1MD3	LINE	L1	7884	7981	-14	2
721	2044	126	46	12	chr4	17874346	17874675	-73519425	+	CSINE1	SINE	SINE	1	340	0	2
721	1827	166	78	0	chr4	17874741	17875060	-73519040	+	CSINE2	SINE	SINE	1	344	0	2
721	22	0	0	0	chr4	17875084	17875106	-73518994	+	AT_rich	Low_complexity	Low_complexity	1	22	0	2
721	807	211	227	7	chr4	17875106	17875339	-73518761	-	CSINE2	SINE	SINE	-11	329	61	2
721	2552	82	20	3	chr4	17875339	17875680	-73518420	-	CSINE3A	SINE	SINE	-2	348	2	2
721	722	242	170	95	chr4	17875680	17875752	-73518348	-	CSINE1	SINE	SINE	-275	65	1	2
721	2548	49	12	21	chr4	17876036	17876371	-73517729	-	CSINE3A	SINE	SINE	-18	332	1	2
721	319	302	159	0	chr4	17876522	17876711	-73517389	+	MLT1J	LTR	ERVL-MaLR	84	302	-210	2
721	748	217	152	0	chr4	17877214	17877398	-73516702	+	MER21B	LTR	ERVL	274	485	-383	2
721	2288	34	15	39	chr4	17877403	17877738	-73516362	+	CSINE3A	SINE	SINE	1	327	-23	2
721	290	91	107	18	chr4	17878909	17878965	-73515135	+	MER5A1	DNA	hAT-Charlie	26	86	-80	2
721	545	250	8	0	chr4	17878986	17879114	-73514986	-	MER5A1	DNA	hAT-Charlie	-5	161	33	2
721	371	313	20	13	chr4	17879119	17879271	-73514829	+	MER5B	DNA	hAT-Charlie	9	161	-17	2
585	714	231	0	0	chrUn1133	17858	18133	-9558	+	(CGTG)n	Simple_repeat	Simple_repeat	1	275	0	4
585	714	231	0	0	chrUn1133	17858	18133	-9558	+	(CGTG)n	Simple_repeat	Simple_repeat	1	275	0	4
585	242	296	51	0	chrUn0590	55672	55770	-33973	+	CSINE2	SINE	SINE	183	285	-59	4
585	240	35	0	0	chrUn0590	56106	56135	-33608	+	(CA)n	Simple_repeat	Simple_repeat	2	30	0	4
585	8368	47	13	30	chrUn0590	59484	60634	-29109	-	L1A_Oc	LINE	L1	-214	6283	5154	4
586	320	301	87	27	chrUn0360	194307	194457	-10309	+	CSINE2	SINE	SINE	183	341	-3	3
586	204	40	0	0	chrUn0360	194741	194766	-10000	+	(CA)n	Simple_repeat	Simple_repeat	2	26	0	3
586	272	307	13	9	chrUn0360	196896	197131	-7635	+	GA-rich	Low_complexity	Low_complexity	1	236	0	3
586	315	371	0	0	chrUn0360	197232	197410	-7356	+	GA-rich	Low_complexity	Low_complexity	2	179	0	3
586	218	275	0	29	chrUn0360	197956	198061	-6705	+	GA-rich	Low_complexity	Low_complexity	3	104	0	3
586	2521	100	21	21	chrUn0360	198823	199161	-5605	-	CSINE1	SINE	SINE	-1	339	2	3
585	4549	107	25	48	chrUn0722	36575	37457	-26598	+	L1B_Oc	LINE	L1	1	862	-25	4
585	44819	77	9	3	chrUn0722	37471	43897	-20158	+	L1A_Oc	LINE	L1	1	6466	-31	4
585	302	286	99	26	chrUn0892	7846	7997	-37856	+	CSINE2	SINE	SINE	183	344	0	4
585	219	69	0	0	chrUn0892	8283	8312	-37541	+	(CA)n	Simple_repeat	Simple_repeat	2	30	0	4
585	235	335	9	4	chrUn0892	10475	10711	-35142	+	GA-rich	Low_complexity	Low_complexity	1	237	0	4
585	206	379	0	0	chrUn0892	10783	10907	-34946	+	GA-rich	Low_complexity	Low_complexity	3	126	0	4
585	2175	116	24	18	chrUn0892	12017	12351	-33502	-	CSINE1	SINE	SINE	-3	337	2	4
585	265	161	89	82	chrUn0892	12745	12880	-32973	-	L1A_Oc	LINE	L1	-66	6431	6296	4
586	876	165	15	20	chrUn0455	135186	135390	-3934	-	L1A_Oc	LINE	L1	-25	6472	6270	3
586	584	270	5	38	chrUn0455	135428	135613	-3711	+	CSINE2	SINE	SINE	2	180	-164	3
586	394	167	0	0	chrUn0455	136014	136086	-3238	+	tRNA-Gln-CAA_	tRNA	tRNA	1	72	-3	3
586	320	283	101	27	chrUn0455	136474	136623	-2701	+	CSINE2	SINE	SINE	183	342	-2	3
586	289	349	11	6	chrUn0455	139099	139275	-49	+	GA-rich	Low_complexity	Low_complexity	2	178	0	3
588	186	71	0	0	chrUn0227	436338	436366	-152423	+	(T)n	Simple_repeat	Simple_repeat	1	28	0	3
588	904	160	0	11	chrUn0227	436384	436561	-152228	-	L1A_Oc	LINE	L1	-53	6444	6270	3
588	557	275	5	38	chrUn0227	436599	436784	-152005	+	CSINE2	SINE	SINE	2	180	-164	3
588	365	181	0	0	chrUn0227	437185	437257	-151532	+	tRNA-Gln-CAA_	tRNA	tRNA	1	72	-3	3
588	308	290	101	27	chrUn0227	437647	437796	-150993	+	CSINE2	SINE	SINE	183	342	-2	3
588	204	40	0	0	chrUn0227	438079	438104	-150685	+	(CA)n	Simple_repeat	Simple_repeat	2	26	0	3
588	220	275	0	29	chrUn0227	438981	439086	-149703	+	GA-rich	Low_complexity	Low_complexity	3	104	0	3
588	2248	116	21	21	chrUn0227	439848	440184	-148605	-	CSINE1	SINE	SINE	-3	337	2	3
588	1911	203	18	40	chrUn0227	440579	441167	-147622	-	L1A_Oc	LINE	L1	-66	6431	5662	3
686	350	203	0	0	chr4	13257706	13257770	-78136330	+	tRNA-Ser-TCA(m)	tRNA	tRNA	1	64	-9	2
686	1370	162	4	40	chr4	13259091	13259341	-78134759	-	CSINE1	SINE	SINE	0	340	100	2
686	22	0	0	0	chr4	13260345	13260367	-78133733	+	AT_rich	Low_complexity	Low_complexity	1	22	0	2
686	4147	40	4	0	chr4	13260467	13260947	-78133153	-	ERVNOC_LTR	LTR	ERVK	0	482	1	2
686	6769	118	67	48	chr4	13260947	13262385	-78131715	-	ERVNOC_I-int	LTR	ERVK	0	1529	1	2
686	1370	162	4	40	chr4	13259091	13259341	-78134759	-	CSINE1	SINE	SINE	0	340	100	2
686	22	0	0	0	chr4	13260345	13260367	-78133733	+	AT_rich	Low_complexity	Low_complexity	1	22	0	2
686	4147	40	4	0	chr4	13260467	13260947	-78133153	-	ERVNOC_LTR	LTR	ERVK	0	482	1	2
686	6769	118	67	48	chr4	13260947	13262385	-78131715	-	ERVNOC_I-int	LTR	ERVK	0	1529	1	2
686	4138	42	4	0	chr4	13262385	13262865	-78131235	-	ERVNOC_LTR	LTR	ERVK	0	482	1	2
686	3098	201	133	16	chr4	13263361	13264271	-78129829	-	L1M2	LINE	L1	-2461	3682	2667	2
686	350	203	0	0	chr4	13257706	13257770	-78136330	+	tRNA-Ser-TCA(m)	tRNA	tRNA	1	64	-9	2
686	1370	162	4	40	chr4	13259091	13259341	-78134759	-	CSINE1	SINE	SINE	0	340	100	2
585	714	231	0	0	chrUn1133	17858	18133	-9558	+	(CGTG)n	Simple_repeat	Simple_repeat	1	275	0	4
585	714	231	0	0	chrUn1133	17858	18133	-9558	+	(CGTG)n	Simple_repeat	Simple_repeat	1	275	0	4
586	320	283	101	27	chrUn0455	136474	136623	-2701	+	CSINE2	SINE	SINE	183	342	-2	3
586	289	349	11	6	chrUn0455	139099	139275	-49	+	GA-rich	Low_complexity	Low_complexity	2	178	0	3
686	22	0	0	0	chr4	13260345	13260367	-78133733	+	AT_rich	Low_complexity	Low_complexity	1	22	0	2
686	4147	40	4	0	chr4	13260467	13260947	-78133153	-	ERVNOC_LTR	LTR	ERVK	0	482	1	2
686	6769	118	67	48	chr4	13260947	13262385	-78131715	-	ERVNOC_I-int	LTR	ERVK	0	1529	1	2
686	4138	42	4	0	chr4	13262385	13262865	-78131235	-	ERVNOC_LTR	LTR	ERVK	0	482	1	2
686	3098	201	133	16	chr4	13263361	13264271	-78129829	-	L1M2	LINE	L1	-2461	3682	2667	2
686	902	212	0	10	chr4	13264266	13264466	-78129634	-	L1MB3	LINE	L1	-280	5903	5706	2
686	23	54	0	0	chr4	13264672	13264709	-78129391	+	AT_rich	Low_complexity	Low_complexity	1	37	0	2
588	308	290	101	27	chrUn0227	437647	437796	-150993	+	CSINE2	SINE	SINE	183	342	-2	3
588	204	40	0	0	chrUn0227	438079	438104	-150685	+	(CA)n	Simple_repeat	Simple_repeat	2	26	0	3
588	220	275	0	29	chrUn0227	438981	439086	-149703	+	GA-rich	Low_complexity	Low_complexity	3	104	0	3
588	2248	116	21	21	chrUn0227	439848	440184	-148605	-	CSINE1	SINE	SINE	-3	337	2	3
588	1911	203	18	40	chrUn0227	440579	441167	-147622	-	L1A_Oc	LINE	L1	-66	6431	5662	3
588	226	231	0	0	chrUn0227	442231	442283	-146506	-	L1M2	LINE	L1	-821	5479	5428	3
588	23	0	0	0	chrUn0227	442284	442307	-146482	+	AT_rich	Low_complexity	Low_complexity	1	23	0	3
686	22	0	0	0	chr4	13260345	13260367	-78133733	+	AT_rich	Low_complexity	Low_complexity	1	22	0	2
686	4147	40	4	0	chr4	13260467	13260947	-78133153	-	ERVNOC_LTR	LTR	ERVK	0	482	1	2
686	6769	118	67	48	chr4	13260947	13262385	-78131715	-	ERVNOC_I-int	LTR	ERVK	0	1529	1	2
686	4138	42	4	0	chr4	13262385	13262865	-78131235	-	ERVNOC_LTR	LTR	ERVK	0	482	1	2
686	3098	201	133	16	chr4	13263361	13264271	-78129829	-	L1M2	LINE	L1	-2461	3682	2667	2
686	902	212	0	10	chr4	13264266	13264466	-78129634	-	L1MB3	LINE	L1	-280	5903	5706	2
686	23	54	0	0	chr4	13264672	13264709	-78129391	+	AT_rich	Low_complexity	Low_complexity	1	37	0	2
585	204	40	0	0	chrUn0722	45148	45173	-18882	+	(CA)n	Simple_repeat	Simple_repeat	2	26	0	4
585	213	345	8	4	chrUn0722	46999	47240	-16815	+	GA-rich	Low_complexity	Low_complexity	1	242	0	4
585	262	384	0	0	chrUn0722	47361	47525	-16530	+	GA-rich	Low_complexity	Low_complexity	1	164	0	4
585	209	276	0	31	chrUn0722	48067	48164	-15891	+	GA-rich	Low_complexity	Low_complexity	2	95	0	4
585	2139	108	36	24	chrUn0722	48925	49258	-14797	-	CSINE1	SINE	SINE	-2	338	2	4
585	300	168	73	81	chrUn0722	49654	49790	-14265	-	L1A_Oc	LINE	L1	-66	6431	6297	4
585	714	231	0	0	chrUn1133	17858	18133	-9558	+	(CGTG)n	Simple_repeat	Simple_repeat	1	275	0	4
585	714	231	0	0	chrUn1133	17858	18133	-9558	+	(CGTG)n	Simple_repeat	Simple_repeat	1	275	0	4
686	1370	162	4	40	chr4	13259091	13259341	-78134759	-	CSINE1	SINE	SINE	0	340	100	2
686	22	0	0	0	chr4	13260345	13260367	-78133733	+	AT_rich	Low_complexity	Low_complexity	1	22	0	2
686	4147	40	4	0	chr4	13260467	13260947	-78133153	-	ERVNOC_LTR	LTR	ERVK	0	482	1	2
686	6769	118	67	48	chr4	13260947	13262385	-78131715	-	ERVNOC_I-int	LTR	ERVK	0	1529	1	2
686	4138	42	4	0	chr4	13262385	13262865	-78131235	-	ERVNOC_LTR	LTR	ERVK	0	482	1	2
686	3098	201	133	16	chr4	13263361	13264271	-78129829	-	L1M2	LINE	L1	-2461	3682	2667	2
585	714	231	0	0	chrUn1133	17858	18133	-9558	+	(CGTG)n	Simple_repeat	Simple_repeat	1	275	0	4
585	714	231	0	0	chrUn1133	17858	18133	-9558	+	(CGTG)n	Simple_repeat	Simple_repeat	1	275	0	4
1011	1916	105	7	0	chr18	55874550	55874835	-13925901	-	L1A_Oc	LINE	L1	-801	5696	5410	1
1011	10707	101	8	2	chr18	55874829	55876377	-13924359	+	L1A_Oc	LINE	L1	3719	5276	-1221	1
1011	3088	115	0	7	chr18	55876376	55876830	-13923906	+	L1A_Oc	LINE	L1	4976	5426	-1071	1
1011	976	270	55	18	chr18	55876837	55877165	-13923571	-	CSINE2	SINE	SINE	-4	340	1	1
1011	652	213	74	18	chr18	55877652	55877881	-13922855	-	L1M3	LINE	L1	-642	5538	5297	1
1162	1495	208	89	0	chr1	75756752	75757045	-119093712	+	CSINE1	SINE	SINE	1	319	-21	1
1162	669	305	48	28	chr1	75757157	75757555	-119093202	+	L1M4	LINE	L1	4174	4579	-1567	1
1162	225	0	0	0	chr1	75757560	75757585	-119093172	+	(CAATC)n	Simple_repeat	Simple_repeat	1	25	0	1
1162	259	286	19	23	chr1	75757713	75757816	-119092941	+	L1M4	LINE	L1	4804	4903	-1243	1
1162	387	0	0	0	chr1	75757816	75757859	-119092898	+	(TTC)n	Simple_repeat	Simple_repeat	1	43	0	1
1162	2570	77	0	46	chr1	75757859	75757907	-119092850	-	CSINE3A	SINE	SINE	-1	349	304	1
1162	3840	32	30	0	chr1	75757907	75758371	-119092386	-	ERVNOC_LTR	LTR	ERVK	0	482	5	1
1162	2570	77	0	46	chr1	75758371	75758688	-119092069	-	CSINE3A	SINE	SINE	-47	303	1	1
1162	1872	116	71	21	chr1	75758797	75759054	-119091703	+	CSINE2	SINE	SINE	1	260	-84	1
1162	234	0	0	0	chr1	75759054	75759080	-119091677	+	(TC)n	Simple_repeat	Simple_repeat	2	27	0	1
1162	1872	116	71	21	chr1	75759080	75759147	-119091610	+	CSINE2	SINE	SINE	261	340	-4	1
1162	1417	184	79	19	chr1	75759209	75759524	-119091233	+	CSINE2	SINE	SINE	1	334	-10	1
1163	41	21	0	0	chr1	75759712	75759760	-119090997	+	AT_rich	Low_complexity	Low_complexity	1	48	0	1
1163	288	212	90	116	chr1	75759838	75759993	-119090764	-	CSINE1	SINE	SINE	-146	194	44	1
1163	820	239	37	149	chr1	75760024	75760432	-119090325	+	Charlie1	DNA	hAT-Charlie	933	1294	-1487	1
1163	2376	102	30	0	chr1	75760448	75760781	-119089976	-	CSINE2	SINE	SINE	-1	343	1	1
1163	563	271	32	32	chr1	75760783	75761004	-119089753	+	L1M4	LINE	L1	5461	5681	-481	1
1163	790	273	148	14	chr1	75761045	75761090	-119089667	-	CSINE1	SINE	SINE	-2	338	294	1
1163	207	0	0	0	chr1	75761090	75761113	-119089644	+	(GA)n	Simple_repeat	Simple_repeat	2	24	0	1
1163	790	273	148	14	chr1	75761113	75761364	-119089393	-	CSINE1	SINE	SINE	-47	293	3	1
854	309	330	79	67	chr4	35272401	35272654	-56121446	+	CSINE1	SINE	SINE	14	269	-71	2
854	595	255	56	65	chr4	35272921	35273152	-56120948	+	CSINE2	SINE	SINE	47	275	-69	2
854	307	291	52	52	chr4	35273307	35273441	-56120659	+	CSINE2	SINE	SINE	150	283	-61	2
854	1236	238	44	44	chr4	35273687	35274025	-56120075	-	CSINE1	SINE	SINE	-2	338	1	2
854	580	198	63	68	chr4	35274397	35274587	-56119513	+	LTR17_OC	LTR	ERV1	1	189	-269	2
854	2004	120	56	44	chr4	35274631	35274971	-56119129	+	CSINE2	SINE	SINE	1	344	0	2
854	234	233	0	0	chr4	35275000	35275043	-56119057	+	MER72B	LTR	ERV1	461	503	-265	2
854	23	0	0	0	chr4	35275098	35275121	-56118979	+	AT_rich	Low_complexity	Low_complexity	1	23	0	2
854	2358	224	54	39	chr4	35275156	35275313	-56118787	+	L1MC4	LINE	L1	6652	6796	-1246	2
854	2080	93	106	6	chr4	35275313	35275374	-56118726	-	CSINE2	SINE	SINE	-1	343	262	2
854	225	0	0	0	chr4	35275374	35275399	-56118701	+	(GA)n	Simple_repeat	Simple_repeat	2	26	0	2
854	2080	93	106	6	chr4	35275399	35275649	-56118451	-	CSINE2	SINE	SINE	-83	261	1	2
854	2358	224	54	39	chr4	35275649	35276177	-56117923	+	L1MC4	LINE	L1	6797	7347	-695	2
854	293	279	105	38	chr4	35276352	35276448	-56117652	+	L1MC4	LINE	L1	7407	7510	-532	2
854	2579	92	3	3	chr4	35276448	35276798	-56117302	+	CSINE3A	SINE	SINE	1	350	0	2
854	293	279	105	38	chr4	35276798	35276910	-56117190	+	L1MC4	LINE	L1	7511	7628	-414	2
854	3834	28	35	0	chr4	35276912	35277374	-56116726	-	ERVNOC_LTR	LTR	ERVK	0	482	5	2
643	889	181	15	55	chr20	7604047	7604246	-25587086	+	L1MB3	LINE	L1	5953	6143	-40	2
643	333	300	117	43	chr20	7604317	7604505	-25586827	+	CSINE1	SINE	SINE	92	293	-47	2
643	189	0	0	0	chr20	7604556	7604577	-25586755	+	(CA)n	Simple_repeat	Simple_repeat	1	21	0	2
643	303	93	0	0	chr20	7604579	7604622	-25586710	+	(GA)n	Simple_repeat	Simple_repeat	2	44	0	2
643	279	0	0	0	chr20	7604647	7604678	-25586654	+	(CA)n	Simple_repeat	Simple_repeat	2	32	0	2
643	415	210	69	101	chr20	7605067	7605140	-25586192	+	MER33	DNA	hAT-Charlie	19	98	-226	2
643	2352	87	48	3	chr20	7605140	7605474	-25585858	+	CSINE3A	SINE	SINE	1	349	-1	2
643	415	210	69	101	chr20	7605474	7605499	-25585833	+	MER33	DNA	hAT-Charlie	99	120	-204	2
643	1325	224	41	29	chr20	7605499	7605839	-25585493	-	CSINE2	SINE	SINE	0	344	1	2
643	415	210	69	101	chr20	7605839	7605956	-25585376	+	MER33	DNA	hAT-Charlie	121	228	-96	2
643	232	282	12	60	chr20	7606244	7606327	-25585005	-	CSINE1	SINE	SINE	-145	195	117	2
643	1083	238	81	22	chr20	7606640	7606962	-25584370	-	CSINE2	SINE	SINE	-3	341	1	2
643	233	298	47	23	chr20	7606967	7607053	-25584279	+	L2b	LINE	L2	3101	3188	-187	2
643	281	250	87	48	chr20	7607059	7607185	-25584147	-	Tigger13a	DNA	TcMar-Tigger	-46	725	595	2
643	528	280	168	35	chr20	7607199	7607573	-25583759	-	Tigger13a	DNA	TcMar-Tigger	-222	549	126	2
643	2604	33	47	20	chr20	7607704	7608045	-25583287	+	CSINE3A	SINE	SINE	1	350	0	2
643	284	300	20	0	chr20	7608664	7608764	-25582568	+	MIRb	SINE	MIR	46	147	-121	2
585	1777	65	110	4	chrUn2934	1817	2081	-3704	+	CSINE3A	SINE	SINE	58	349	-1	4
585	312	155	35	0	chrUn2934	2144	2202	-3583	+	MER3	DNA	hAT-Charlie	142	201	-8	4
585	1428	164	12	4	chrUn2934	2297	2548	-3237	+	CSINE1	SINE	SINE	1	253	-87	4
585	525	44	0	0	chrUn2934	2552	2620	-3165	+	(TC)n	Simple_repeat	Simple_repeat	2	69	0	4
585	546	293	56	31	chrUn2934	2649	2973	-2812	+	MLT1A	LTR	ERVL-MaLR	43	374	0	4
585	2346	109	24	6	chrUn2934	3599	3930	-1855	+	CSINE1	SINE	SINE	1	337	-3	4
585	1538	180	98	16	chrUn2934	4026	4331	-1454	-	CSINE2	SINE	SINE	-13	331	2	4
587	1807	91	104	7	chrUn0295	280205	280483	-7810	+	CSINE3A	SINE	SINE	45	349	-1	3
587	283	172	35	0	chrUn0295	280546	280604	-7689	+	MER3	DNA	hAT-Charlie	142	201	-8	3
587	1580	170	117	3	chrUn0295	280696	280951	-7342	+	CSINE1	SINE	SINE	1	288	-52	3
587	231	36	0	0	chrUn0295	280951	280979	-7314	+	(TC)n	Simple_repeat	Simple_repeat	2	29	0	3
587	1580	170	117	3	chrUn0295	280979	281013	-7280	+	CSINE1	SINE	SINE	289	322	-18	3
587	474	306	78	41	chrUn0295	281023	281343	-6950	+	MLT1A	LTR	ERVL-MaLR	43	374	0	3
587	2373	111	24	9	chrUn0295	281969	282304	-5989	+	CSINE1	SINE	SINE	1	340	0	3
587	1670	176	53	19	chrUn0295	282388	282707	-5586	-	CSINE2	SINE	SINE	-13	331	2	3
587	228	375	17	0	chrUn0295	283225	283345	-4948	+	MLT1H	LTR	ERVL-MaLR	136	257	-292	3
587	386	279	93	16	chrUn0295	284194	284376	-3917	-	MLT1J	LTR	ERVL-MaLR	-15	497	302	3
587	1111	278	119	33	chrUn0295	284895	285349	-2944	+	MER21C	LTR	ERVL	429	921	-17	3
585	1777	76	109	4	chrUn0657	68730	68995	-5947	+	CSINE3A	SINE	SINE	58	350	0	4
585	284	172	35	0	chrUn0657	69055	69113	-5829	+	MER3	DNA	hAT-Charlie	142	201	-8	4
585	1471	164	12	4	chrUn0657	69208	69459	-5483	+	CSINE1	SINE	SINE	1	253	-87	4
585	453	50	0	0	chrUn0657	69463	69523	-5419	+	(TC)n	Simple_repeat	Simple_repeat	2	61	0	4
585	576	299	56	31	chrUn0657	69542	69866	-5076	+	MLT1A	LTR	ERVL-MaLR	43	374	0	4
585	2159	118	24	6	chrUn0657	70492	70823	-4119	+	CSINE1	SINE	SINE	1	337	-3	4
585	1399	183	98	16	chrUn0657	70919	71224	-3718	-	CSINE2	SINE	SINE	-13	331	2	4
585	383	274	93	16	chrUn0657	72713	72895	-2047	-	MLT1J	LTR	ERVL-MaLR	-15	497	302	4
585	1031	261	100	3	chrUn0657	73498	73798	-1144	+	MER21C	LTR	ERVL	528	856	-82	4
586	3385	212	36	1	chrUn0390	238376	239135	-51992	+	L1A_Oc	LINE	L1	938	1722	-4775	3
586	1217	174	0	0	chrUn0390	239205	239395	-51732	+	CSINE1	SINE	SINE	9	198	-142	3
586	2245	141	6	0	chrUn0390	239596	239936	-51191	+	CSINE2	SINE	SINE	2	343	-1	3
586	2155	104	63	0	chrUn0390	240050	240367	-50760	-	CSINE2	SINE	SINE	-7	337	1	3
586	21	36	0	0	chrUn0390	240746	240774	-50353	+	AT_rich	Low_complexity	Low_complexity	1	28	0	3
586	22	0	0	0	chrUn0390	242203	242225	-48902	+	GC_rich	Low_complexity	Low_complexity	1	22	0	3
586	44	91	0	0	chrUn0390	242243	242364	-48763	+	GC_rich	Low_complexity	Low_complexity	1	121	0	3
586	31	58	0	0	chrUn0390	242381	242433	-48694	+	GC_rich	Low_complexity	Low_complexity	1	52	0	3
586	37	102	0	0	chrUn0390	242533	242661	-48466	+	GC_rich	Low_complexity	Low_complexity	1	128	0	3
643	889	181	15	55	chr20	7604047	7604246	-25587086	+	L1MB3	LINE	L1	5953	6143	-40	2
643	333	300	117	43	chr20	7604317	7604505	-25586827	+	CSINE1	SINE	SINE	92	293	-47	2
643	189	0	0	0	chr20	7604556	7604577	-25586755	+	(CA)n	Simple_repeat	Simple_repeat	1	21	0	2
643	303	93	0	0	chr20	7604579	7604622	-25586710	+	(GA)n	Simple_repeat	Simple_repeat	2	44	0	2
643	279	0	0	0	chr20	7604647	7604678	-25586654	+	(CA)n	Simple_repeat	Simple_repeat	2	32	0	2
643	415	210	69	101	chr20	7605067	7605140	-25586192	+	MER33	DNA	hAT-Charlie	19	98	-226	2
643	2352	87	48	3	chr20	7605140	7605474	-25585858	+	CSINE3A	SINE	SINE	1	349	-1	2
643	415	210	69	101	chr20	7605474	7605499	-25585833	+	MER33	DNA	hAT-Charlie	99	120	-204	2
643	1325	224	41	29	chr20	7605499	7605839	-25585493	-	CSINE2	SINE	SINE	0	344	1	2
