#bin	swScore	milliDiv	milliDel	milliIns	genoName	genoStart	genoEnd	genoLeft	strand	repName	repClass	repFamily	repStart	repEnd	repLeft	id
589	25458	175	23	22	chrUn0119	585643	586905	-360256	+	L1M4c	LINE	L1	1434	2662	-4071	3
589	2178	53	130	0	chrUn0119	586905	587177	-359984	+	CSINE3A	SINE	SINE	2	311	-39	3
589	276	30	0	0	chrUn0119	587177	587210	-359951	+	(TC)n	Simple_repeat	Simple_repeat	1	33	0	3
589	2178	53	130	0	chrUn0119	587210	587238	-359923	+	CSINE3A	SINE	SINE	312	340	-10	3
589	25458	172	20	21	chrUn0119	587238	588235	-358926	+	L1M4c	LINE	L1	2663	3643	-3090	3
589	2667	70	20	0	chrUn0119	588235	588578	-358583	+	CSINE3A	SINE	SINE	1	350	0	3
589	25458	172	20	21	chrUn0119	588578	589645	-357516	+	L1M4c	LINE	L1	3644	4727	-2006	3
589	2141	147	3	20	chrUn0119	589645	590000	-357161	+	CSINE3A	SINE	SINE	1	349	-1	3
589	25458	172	20	21	chrUn0119	590000	591632	-355529	+	L1M4c	LINE	L1	4728	6347	-386	3
589	20903	87	29	19	chrUn0119	593292	596384	-350777	+	L1A_Oc	LINE	L1	1	3123	-3374	3
589	10309	137	122	16	chrUn0119	596364	598173	-348988	+	L1A_Oc	LINE	L1	4447	6447	-50	3
589	1617	234	71	15	chrUn0119	598197	598721	-348440	+	L1M2	LINE	L1	3047	3599	-2544	3
1201	1282	283	105	28	chr13	80864945	80866187	-62494645	+	L1ME3A	LINE	L1	1166	2518	-3628	8
1201	1711	155	39	10	chr13	80866189	80866495	-62494337	+	CSINE1	SINE	SINE	1	315	-25	8
1201	25	0	0	0	chr13	80866563	80866588	-62494244	+	AT_rich	Low_complexity	Low_complexity	1	25	0	8
1201	356	240	245	14	chr13	80866667	80866912	-62493920	+	L1ME3A	LINE	L1	2653	2952	-3188	8
1201	272	200	39	39	chr13	80867008	80867112	-62493720	+	L1ME3A	LINE	L1	3904	4007	-2139	8
1201	2221	37	7	3	chr13	80867129	80867425	-62493407	+	L1A_Oc	LINE	L1	6153	6449	-48	8
1201	424	262	66	13	chr13	80867430	80867581	-62493251	+	L1ME3A	LINE	L1	4034	4192	-1954	8
1201	2114	124	6	9	chr13	80867644	80867993	-62492839	-	L1A_Oc	LINE	L1	-1174	5323	4976	8
1201	2443	100	5	5	chr13	80868008	80868381	-62492451	+	L1A_Oc	LINE	L1	5332	5704	-793	8
1201	523	280	112	4	chr13	80868968	80869219	-62491613	+	L1ME3A	LINE	L1	5355	5632	-541	8
1201	218	281	0	0	chr13	80869271	80869328	-62491504	+	(CATATA)n	Simple_repeat	Simple_repeat	6	62	0	8
1201	386	263	90	37	chr13	80869328	80869573	-62491259	+	L1ME3A	LINE	L1	5642	5899	-274	8
1170	1875	167	3	39	chr13	76709065	76709420	-66651412	+	CSINE2	SINE	SINE	3	344	0	8
1170	391	245	10	0	chr13	76709617	76709715	-66651117	+	MER58B	DNA	hAT-Charlie	243	341	0	8
1170	277	365	19	0	chr13	76709824	76709931	-66650901	+	LTR33	LTR	ERVL	92	200	-315	8
1170	304	311	72	14	chr13	76710255	76710464	-66650368	-	L3	LINE	CR1	-835	3654	3434	8
1170	439	263	79	0	chr13	76712102	76712216	-66648616	-	MIR	SINE	MIR	-71	191	69	8
1170	327	136	0	0	chr13	76712416	76712475	-66648357	+	(TA)n	Simple_repeat	Simple_repeat	2	60	0	8
1170	196	269	19	0	chr13	76712475	76712527	-66648305	+	MIR	SINE	MIR	68	120	-142	8
587	671	222	1	102	chrUn0128	297867	298108	-624107	-	L1MD1	LINE	L1	-503	5671	5457	3
587	23	0	0	0	chrUn0128	298113	298136	-624079	+	AT_rich	Low_complexity	Low_complexity	1	23	0	3
587	1091	139	64	5	chrUn0128	298136	298324	-623891	-	CSINE2	SINE	SINE	-10	334	136	3
587	822	159	151	17	chrUn0128	298306	298485	-623730	+	CSINE1	SINE	SINE	133	335	-5	3
587	195	42	0	0	chrUn0128	298486	298510	-623705	+	(CATG)n	Simple_repeat	Simple_repeat	3	26	0	3
587	344	234	0	0	chrUn0128	298546	298623	-623592	-	L1M4	LINE	L1	-1146	5000	4924	3
587	249	148	0	103	chrUn0128	298701	298769	-623446	-	L1MD1	LINE	L1	-878	5481	5421	3
587	285	302	11	28	chrUn0128	298830	298950	-623265	-	CSINE1	SINE	SINE	-144	200	88	3
587	270	247	88	7	chrUn0128	299015	299221	-622994	-	L1MD1	LINE	L1	-753	5426	5168	3
587	1017	220	169	11	chrUn0128	299219	299631	-622584	-	L1MC	LINE	L1	-706	5627	5137	3
587	2044	172	24	0	chrUn0128	299631	299963	-622252	-	CSINE1	SINE	SINE	0	340	1	3
587	1017	218	188	21	chrUn0128	299963	300133	-622082	-	L1MC	LINE	L1	-1010	5136	4946	3
587	265	67	44	0	chrUn0128	300138	300183	-622032	-	L1MB7	LINE	L1	-1	6183	6137	3
587	2210	126	58	0	chrUn0128	300424	300749	-621466	+	CSINE2	SINE	SINE	1	344	0	3
587	1218	139	202	0	chrUn0128	300771	301023	-621192	-	CSINE2	SINE	SINE	-37	307	5	3
587	183	297	13	51	chrUn0128	301077	301155	-621060	-	MIR	SINE	MIR	-180	82	8	3
587	4310	170	92	57	chrUn0128	301172	301472	-620743	-	L1MC	LINE	L1	-1194	4952	4658	3
587	2893	35	3	20	chrUn0128	301472	301827	-620388	-	CSINE3A	SINE	SINE	-1	349	1	3
587	4310	170	92	57	chrUn0128	301827	302599	-619616	-	L1MC	LINE	L1	-1489	4657	3848	3
587	2061	135	102	9	chrUn0128	302599	302914	-619301	-	CSINE2	SINE	SINE	0	344	1	3
586	555	222	68	6	chrUn0128	163045	163208	-759007	-	MER3	DNA	hAT-Charlie	-22	187	15	3
586	897	239	19	24	chrUn0128	163256	163466	-758749	-	CSINE2	SINE	SINE	-135	209	1	3
586	1421	227	51	27	chrUn0128	163466	163791	-758424	+	MER2	DNA	TcMar-Tigger	12	344	-1	3
586	237	262	45	15	chrUn0128	164162	164228	-757987	-	CSINE1	SINE	SINE	-64	276	209	3
586	1675	168	68	16	chrUn0128	164237	164545	-757670	-	CSINE2	SINE	SINE	-20	324	1	3
586	396	275	54	13	chrUn0128	165420	165563	-756652	-	MIR	SINE	MIR	-102	160	22	3
586	2479	56	68	0	chrUn0128	166559	166880	-755335	-	CSINE3A	SINE	SINE	-7	343	1	3
589	301	299	85	26	chrUn0128	587432	587621	-334594	-	HAL1-2a_MD	LINE	L1	-499	2525	2326	3
589	654	200	0	0	chrUn0128	587621	588006	-334209	+	(TGG)n	Simple_repeat	Simple_repeat	1	385	0	3
589	227	233	16	16	chrUn0128	588508	588569	-333646	+	MIRc	SINE	MIR	65	125	-143	3
589	405	0	0	0	chrUn0128	590806	590851	-331364	+	(GA)n	Simple_repeat	Simple_repeat	2	46	0	3
589	610	200	117	18	chrUn0128	590851	591056	-331159	-	CSINE2	SINE	SINE	-85	259	22	3
589	1195	164	263	32	chrUn0128	594217	594495	-327720	-	CSINE2	SINE	SINE	0	344	3	3
589	2364	84	54	6	chrUn0128	594506	594840	-327375	-	CSINE3A	SINE	SINE	0	350	1	3
589	238	284	125	0	chrUn0128	595011	595099	-327116	-	MER2	DNA	TcMar-Tigger	0	345	247	3
589	512	201	195	29	chrUn0128	595166	595371	-326844	+	CSINE2	SINE	SINE	75	313	-31	3
589	1132	208	26	29	chrUn0128	595489	595762	-326453	+	CSINE1	SINE	SINE	3	274	-66	3
589	1323	183	77	19	chrUn0128	595769	596081	-326134	-	CSINE2	SINE	SINE	-4	340	11	3
589	26	30	0	0	chrUn0128	596951	596984	-325231	+	GC_rich	Low_complexity	Low_complexity	1	33	0	3
589	210	229	0	20	chrUn0128	597011	597060	-325155	+	(CCCCG)n	Simple_repeat	Simple_repeat	2	49	0	3
588	234	0	0	0	chrUn0128	517796	517822	-404393	+	(TG)n	Simple_repeat	Simple_repeat	1	26	0	3
588	273	89	0	0	chrUn0128	519062	519107	-403108	+	(TG)n	Simple_repeat	Simple_repeat	1	45	0	3
588	225	0	0	0	chrUn0128	520538	520563	-401652	+	(CACG)n	Simple_repeat	Simple_repeat	4	28	0	3
588	194	319	31	31	chrUn0128	521008	521105	-401110	+	MIR3	SINE	MIR	63	159	-49	3
587	6346	202	44	35	chrUn0128	345157	346375	-575840	+	L1A_Oc	LINE	L1	535	1748	-4749	3
587	242	261	90	25	chrUn0128	346378	346500	-575715	-	MER63A	DNA	hAT-Blackjack	-73	137	8	3
587	1260	158	10	5	chrUn0128	347619	347822	-574393	+	CSINE1	SINE	SINE	29	232	-108	3
587	791	201	73	42	chrUn0128	348969	349161	-573054	+	CSINE2	SINE	SINE	132	329	-15	3
587	1444	171	87	7	chrUn0128	349278	349554	-572661	+	CSINE2	SINE	SINE	1	298	-46	3
587	321	177	25	0	chrUn0128	349584	349663	-572552	+	CSINE2	SINE	SINE	261	341	-3	3
587	1195	189	5	9	chrUn0128	349703	349927	-572288	+	CSINE2	SINE	SINE	38	260	-84	3
587	306	0	0	0	chrUn0128	349927	349961	-572254	+	(TC)n	Simple_repeat	Simple_repeat	2	35	0	3
587	201	119	0	45	chrUn0128	350008	350052	-572163	+	A-rich	Low_complexity	Low_complexity	3	44	0	3
587	288	0	0	0	chrUn0128	350090	350122	-572093	+	(TG)n	Simple_repeat	Simple_repeat	2	33	0	3
587	279	0	0	0	chrUn0128	350340	350371	-571844	+	(TG)n	Simple_repeat	Simple_repeat	2	32	0	3
588	2004	133	3	69	chrUn0128	403296	403643	-518572	-	CSINE2	SINE	SINE	-20	324	1	3
588	266	287	102	39	chrUn0128	403821	403948	-518267	-	MLT1A1	LTR	ERVL-MaLR	-4	404	270	3
588	180	0	0	0	chrUn0128	404402	404422	-517793	+	(TTTA)n	Simple_repeat	Simple_repeat	2	21	0	3
588	1863	162	10	0	chrUn0128	404422	404731	-517484	-	CSINE2	SINE	SINE	-31	313	2	3
588	370	270	145	6	chrUn0128	404850	405029	-517186	+	L1M5	LINE	L1	3490	3693	-2453	3
588	203	0	37	0	chrUn0128	406442	406469	-515746	+	(TG)n	Simple_repeat	Simple_repeat	1	28	0	3
588	25	75	0	0	chrUn0128	406899	406952	-515263	+	AT_rich	Low_complexity	Low_complexity	1	53	0	3
588	384	229	10	68	chrUn0128	407213	407316	-514899	+	CSINE2	SINE	SINE	1	97	-247	3
588	1181	222	185	76	chrUn0128	407329	407414	-514801	-	L1MA5	LINE	L1	-362	5938	5796	3
588	1145	263	32	21	chrUn0128	407414	407752	-514463	-	CSINE2	SINE	SINE	-1	343	2	3
588	1181	222	185	76	chrUn0128	407752	407953	-514262	-	L1MA5	LINE	L1	-505	5795	5593	3
588	2072	62	141	0	chrUn0128	407953	408221	-513994	+	CSINE3A	SINE	SINE	1	311	-39	3
588	240	35	0	0	chrUn0128	408221	408250	-513965	+	(TC)n	Simple_repeat	Simple_repeat	1	29	0	3
588	2072	62	141	0	chrUn0128	408250	408287	-513928	+	CSINE3A	SINE	SINE	312	348	-2	3
588	1181	222	185	76	chrUn0128	408287	408458	-513757	-	L1MA5	LINE	L1	-708	5592	5430	3
588	194	0	39	0	chrUn0128	473339	473365	-448850	+	(CCCCCA)n	Simple_repeat	Simple_repeat	3	29	0	3
588	1147	179	169	17	chrUn0128	476725	477015	-445200	+	CSINE2	SINE	SINE	1	334	-10	3
595	24	0	0	0	chrUn0050	1347839	1347863	-800233	+	AT_rich	Low_complexity	Low_complexity	1	24	0	3
595	338	282	29	95	chrUn0050	1348000	1348221	-799875	-	MIRb	SINE	MIR	-15	253	44	3
594	268	291	114	64	chrUn0050	1211609	1211811	-936285	+	LTR83	LTR	ERVL	84	295	-485	3
594	3115	162	3	35	chrUn0050	1211813	1211966	-936130	+	L1A_Oc	LINE	L1	5547	5697	-800	3
594	207	0	0	0	chrUn0050	1211966	1211989	-936107	+	(TAA)n	Simple_repeat	Simple_repeat	2	24	0	3
594	3115	162	3	35	chrUn0050	1211989	1212406	-935690	+	L1A_Oc	LINE	L1	5698	6099	-398	3
594	2049	130	25	3	chrUn0050	1212423	1212740	-935356	+	CSINE1	SINE	SINE	1	324	-16	3
594	650	193	0	20	chrUn0050	1212743	1212896	-935200	+	L1A_Oc	LINE	L1	6303	6452	-45	3
594	1007	214	98	52	chrUn0050	1212960	1213246	-934850	+	CSINE2	SINE	SINE	46	344	0	3
594	1714	173	45	7	chrUn0050	1213248	1213557	-934539	-	CSINE2	SINE	SINE	-22	322	2	3
594	382	279	21	7	chrUn0050	1213602	1213743	-934353	+	LTR83	LTR	ERVL	320	462	-318	3
594	189	0	0	0	chrUn0050	1213808	1213829	-934267	+	(CAA)n	Simple_repeat	Simple_repeat	1	21	0	3
594	436	307	74	24	chrUn0050	1213882	1214179	-933917	-	L1ME3B	LINE	L1	-10	6232	5921	3
594	739	281	50	90	chrUn0050	1214180	1214398	-933698	-	L1MC5	LINE	L1	-438	7523	7304	3
594	1926	112	56	24	chrUn0050	1214398	1214735	-933361	-	CSINE3A	SINE	SINE	-2	348	1	3
594	739	281	50	90	chrUn0050	1214735	1215275	-932821	-	L1MC5	LINE	L1	-658	7303	6795	3
594	318	295	108	16	chrUn0050	1215494	1215653	-932443	-	MIRc	SINE	MIR	-57	205	34	3
589	464	277	45	50	chrUn0050	586072	586270	-1561826	+	L1M5	LINE	L1	5546	5742	-382	3
589	1418	248	26	14	chrUn0050	586900	587252	-1560844	+	MLT1A0	LTR	ERVL-MaLR	10	365	0	3
589	1271	145	240	36	chrUn0050	587527	587806	-1560290	+	CSINE1	SINE	SINE	1	336	-4	3
589	231	353	17	0	chrUn0050	588101	588220	-1559876	-	MIR	SINE	MIR	-2	260	140	3
589	1026	267	71	0	chrUn0050	588537	588833	-1559263	-	MER2	DNA	TcMar-Tigger	-27	318	2	3
589	270	0	0	0	chrUn0050	589486	589516	-1558580	+	(TG)n	Simple_repeat	Simple_repeat	2	31	0	3
589	1043	185	0	29	chrUn0050	589538	589744	-1558352	-	CSINE1	SINE	SINE	-140	200	1	3
589	216	186	0	0	chrUn0050	589981	590024	-1558072	+	(TCTA)n	Simple_repeat	Simple_repeat	4	46	0	3
589	213	289	0	0	chrUn0050	590053	590105	-1557991	-	MIRb	SINE	MIR	-95	173	122	3
589	512	191	75	41	chrUn0050	590363	590510	-1557586	-	L1MC3	LINE	L1	-1	7784	7633	3
589	1353	180	27	44	chrUn0050	590540	590836	-1557260	-	L1MA4	LINE	L1	-287	6013	5723	3
1715	186	43	0	0	chr2	148151098	148151121	-26181191	+	(CAAAA)n	Simple_repeat	Simple_repeat	3	25	0	2
1715	201	330	38	19	chr2	148151772	148151877	-26180435	+	L2a	LINE	L2	2058	2164	-1255	2
1715	1152	235	35	34	chr2	148151910	148152245	-26180067	-	MLT1C	LTR	ERVL-MaLR	0	467	126	2
1170	1590	166	86	19	chr2	76708444	76708757	-97623555	-	CSINE1	SINE	SINE	-5	335	2	1
1170	565	250	35	59	chr2	76709079	76709334	-97622978	-	CSINE2	SINE	SINE	-63	281	33	1
1170	2316	224	129	22	chr2	76709374	76710578	-97621734	+	L1MB4	LINE	L1	4792	6137	-43	1
1170	447	181	0	12	chr2	76710581	76710665	-97621647	+	CSINE1	SINE	SINE	1	83	-257	1
1170	1479	102	69	0	chr2	76711780	76712025	-97620287	+	CSINE2	SINE	SINE	81	342	-2	1
1170	22	35	0	0	chr2	76712048	76712077	-97620235	+	AT_rich	Low_complexity	Low_complexity	1	29	0	1
1170	314	238	44	44	chr2	76712443	76712579	-97619733	+	LTR48	LTR	ERV1	604	739	-48	1
1170	315	247	171	39	chr2	76712642	76712823	-97619489	+	L2a	LINE	L2	2857	3061	-358	1
1170	295	283	49	35	chr2	76712892	76713035	-97619277	+	CSINE2	SINE	SINE	97	241	-103	1
1170	515	284	130	18	chr2	76713076	76713352	-97618960	+	L2a	LINE	L2	3119	3425	-1	1
1715	1653	32	61	35	chr7	148146999	148147227	-25537232	-	CSINE3A	SINE	SINE	-1	349	116	2
1715	948	266	63	22	chr7	148147315	148147630	-25536829	+	CSINE1	SINE	SINE	6	333	-7	2
1715	228	111	0	0	chr7	148147650	148147686	-25536773	+	(TA)n	Simple_repeat	Simple_repeat	2	37	0	2
1715	1015	296	117	13	chr7	148148170	148148711	-25535748	-	Charlie25	DNA	hAT-Charlie	-1185	1339	743	2
1715	235	306	35	0	chr7	148148794	148148879	-25535580	-	MIRb	SINE	MIR	-77	191	104	2
1715	1214	234	4	12	chr7	148148880	148149139	-25535320	+	CSINE2	SINE	SINE	2	258	-86	2
1715	216	0	0	0	chr7	148149139	148149163	-25535296	+	(TC)n	Simple_repeat	Simple_repeat	2	25	0	2
1715	24	32	0	0	chr7	148149178	148149209	-25535250	+	AT_rich	Low_complexity	Low_complexity	1	31	0	2
1715	270	250	40	40	chr7	148149446	148149521	-25534938	+	MER96	DNA	hAT	99	173	-2	2
1715	1080	273	80	0	chr7	148149578	148149904	-25534555	-	L2	LINE	L2	-507	2912	2561	2
1715	242	175	16	16	chr7	148150172	148150291	-25534168	+	GA-rich	Low_complexity	Low_complexity	1	118	0	2
1715	231	146	0	0	chr7	148150327	148150368	-25534091	+	(TGGG)n	Simple_repeat	Simple_repeat	2	42	0	2
1715	204	67	0	0	chr7	148150368	148150398	-25534061	+	(CATA)n	Simple_repeat	Simple_repeat	2	31	0	2
1715	2126	90	41	35	chr7	148150416	148150761	-25533698	+	CSINE3A	SINE	SINE	1	347	-3	2
1715	464	287	15	72	chr7	148151050	148151245	-25533214	+	CSINE2	SINE	SINE	131	314	-30	2
1715	222	156	0	0	chr7	148151245	148151290	-25533169	+	C-rich	Low_complexity	Low_complexity	3	47	0	2
1170	10929	64	60	6	chr7	76708558	76710105	-96974354	-	L1A_Oc	LINE	L1	-4867	1630	1	2
1170	485	237	81	7	chr7	76710111	76710183	-96974276	-	L1B_Oc	LINE	L1	0	887	815	2
1170	189	0	0	0	chr7	76710183	76710204	-96974255	+	(TTTA)n	Simple_repeat	Simple_repeat	2	22	0	2
1170	485	237	81	7	chr7	76710204	76710267	-96974192	-	L1B_Oc	LINE	L1	-73	814	742	2
1170	330	212	0	0	chr7	76710297	76710363	-96974096	-	L1B_Oc	LINE	L1	-228	659	594	2
1170	589	225	47	98	chr7	76710407	76710683	-96973776	-	L1B_Oc	LINE	L1	-491	396	135	2
1170	471	287	11	28	chr7	76710738	76710917	-96973542	-	L1B_Oc	LINE	L1	-704	183	8	2
1170	22	0	0	0	chr7	76711027	76711049	-96973410	+	AT_rich	Low_complexity	Low_complexity	1	22	0	2
1170	46	19	0	0	chr7	76711440	76711493	-96972966	+	AT_rich	Low_complexity	Low_complexity	1	53	0	2
1170	1189	217	136	11	chr7	76711500	76711868	-96972591	+	L1A_Oc	LINE	L1	4894	5307	-1190	2
1170	22	70	0	0	chr7	76712304	76712347	-96972112	+	AT_rich	Low_complexity	Low_complexity	1	43	0	2
1170	220	303	145	16	chr7	76712818	76712942	-96971517	-	MIR	SINE	MIR	-1	261	122	2
1170	1622	196	46	3	chr7	76713247	76713575	-96970884	-	CSINE2	SINE	SINE	-2	342	1	2
1037	604	257	199	0	chr7	59305974	59306180	-114378279	-	MLT1F1	LTR	ERVL-MaLR	-318	251	5	2
1037	1852	138	6	59	chr7	59306586	59306909	-114377550	-	CSINE2	SINE	SINE	0	344	39	2
1037	545	237	32	80	chr7	59307608	59307796	-114376663	-	CSINE2	SINE	SINE	-78	266	88	2
1037	2337	107	55	0	chr7	59308288	59308614	-114375845	+	CSINE2	SINE	SINE	1	344	0	2
1037	259	129	0	0	chr7	59308700	59308762	-114375697	+	CSINE2	SINE	SINE	263	324	-20	2
1037	1874	146	28	22	chr7	59309377	59309699	-114374760	-	CSINE2	SINE	SINE	-20	324	1	2
691	1878	202	20	27	chr16	13929203	13929650	-70549295	-	L1MB3	LINE	L1	-2	6181	5738	1
691	338	194	75	28	chr16	13929650	13929756	-70549189	+	Charlie1	DNA	hAT-Charlie	395	505	-2276	1
691	2184	277	82	36	chr16	13929876	13930360	-70548585	+	Charlie1	DNA	hAT-Charlie	834	1321	-1460	1
691	1675	257	63	18	chr16	13930360	13930851	-70548094	-	LTR53	LTR	ERVL	-4	515	3	1
691	2184	277	82	36	chr16	13930851	13931324	-70547621	+	Charlie1	DNA	hAT-Charlie	1322	1835	-946	1
691	835	133	0	7	chr16	13931404	13931555	-70547390	-	L1A_Oc	LINE	L1	-58	6439	6290	1
691	2273	126	9	81	chr16	13931556	13931849	-70547096	-	L1A_Oc	LINE	L1	-406	6091	5816	1
691	2480	33	40	32	chr16	13931849	13932195	-70546750	-	CSINE3A	SINE	SINE	0	350	2	1
691	2273	126	9	81	chr16	13932195	13932323	-70546622	-	L1A_Oc	LINE	L1	-682	5815	5700	1
691	414	335	30	30	chr16	13932375	13932578	-70546367	+	CSINE2	SINE	SINE	68	270	-74	1
691	23	54	0	0	chr16	13932585	13932622	-70546323	+	AT_rich	Low_complexity	Low_complexity	1	37	0	1
691	1433	232	89	16	chr16	13932631	13933082	-70545863	+	Charlie1a	DNA	hAT-Charlie	592	1075	-380	1
691	196	111	44	0	chr16	13933082	13933127	-70545818	+	(TA)n	Simple_repeat	Simple_repeat	1	47	0	1
691	898	160	142	6	chr16	13933128	13933249	-70545696	+	CSINE2	SINE	SINE	141	261	-83	1
691	189	0	0	0	chr16	13933249	13933270	-70545675	+	(TC)n	Simple_repeat	Simple_repeat	2	22	0	1
691	898	160	142	6	chr16	13933270	13933324	-70545621	+	CSINE2	SINE	SINE	262	340	-4	1
691	1058	236	159	14	chr16	13933478	13933761	-70545184	-	CSINE2	SINE	SINE	-20	324	1	1
691	300	305	37	37	chr16	13933969	13934078	-70544867	+	MIR	SINE	MIR	8	116	-146	1
691	186	43	0	0	chr16	13934086	13934109	-70544836	+	(TTTA)n	Simple_repeat	Simple_repeat	2	24	0	1
691	2018	93	19	53	chr16	13934109	13934428	-70544517	-	CSINE1	SINE	SINE	-32	308	1	1
585	2089	155	24	9	chrUn0088	18591	18929	-1146356	-	CSINE2	SINE	SINE	-1	343	1	3
585	1084	215	56	44	chrUn0088	18929	18999	-1146286	+	CSINE2	SINE	SINE	274	344	0	3
585	261	222	21	53	chrUn0088	21000	21095	-1144190	+	G-rich	Low_complexity	Low_complexity	2	93	0	3
585	226	213	0	0	chrUn0088	21376	21423	-1143862	+	C-rich	Low_complexity	Low_complexity	6	52	0	3
585	226	395	6	44	chrUn0088	22595	22775	-1142510	+	MIR	SINE	MIR	5	177	-85	3
627	3492	176	14	39	chrUn0008	5540408	5541025	-246196	+	L1A_Oc	LINE	L1	5664	6444	-53	3
627	201	74	0	0	chrUn0008	5541025	5541052	-246169	+	(CA)n	Simple_repeat	Simple_repeat	2	28	0	3
627	2006	88	147	7	chrUn0008	5541682	5541989	-245232	+	CSINE3A	SINE	SINE	1	350	0	3
627	1448	201	75	12	chrUn0008	5542652	5542974	-244247	+	CSINE2	SINE	SINE	2	343	-1	3
627	365	0	0	22	chrUn0008	5543008	5543054	-244167	+	(TATAA)n	Simple_repeat	Simple_repeat	5	49	0	3
627	261	341	47	14	chrUn0008	5543720	5543901	-243320	-	MIR3	SINE	MIR	0	208	28	3
627	27	73	0	0	chrUn0008	5544240	5544295	-242926	+	GC_rich	Low_complexity	Low_complexity	1	55	0	3
627	22	35	0	0	chrUn0008	5544652	5544681	-242540	+	GC_rich	Low_complexity	Low_complexity	1	29	0	3
627	2724	35	14	39	chrUn0008	5545015	5545370	-241851	+	CSINE3A	SINE	SINE	1	346	-4	3
627	410	311	59	30	chrUn0008	5545665	5545867	-241354	-	CSINE2	SINE	SINE	-69	275	68	3
691	309	109	0	0	chr4	13929329	13929375	-77464725	+	(TTC)n	Simple_repeat	Simple_repeat	1	46	0	2
691	816	246	69	23	chr4	13929382	13929644	-77464456	-	CSINE2	SINE	SINE	-70	274	1	2
691	468	266	171	38	chr4	13930178	13930471	-77463629	+	MLT2B1	LTR	ERVL	1	332	-188	2
691	2690	73	14	0	chr4	13930545	13930889	-77463211	+	CSINE3A	SINE	SINE	2	350	0	2
691	493	357	102	56	chr4	13931103	13931640	-77462460	+	L1MDa	LINE	L1	3270	3831	-2706	2
691	698	239	84	52	chr4	13931770	13932021	-77462079	+	CSINE2	SINE	SINE	86	344	0	2
691	255	31	0	0	chr4	13932177	13932209	-77461891	+	(CA)n	Simple_repeat	Simple_repeat	2	33	0	2
691	266	286	33	33	chr4	13932217	13932369	-77461731	+	L1MDa	LINE	L1	4093	4244	-2293	2
691	1174	259	52	27	chr4	13932381	13932711	-77461389	-	CSINE2	SINE	SINE	-3	341	4	2
691	2745	56	9	0	chr4	13932723	13933062	-77461038	-	CSINE3A	SINE	SINE	-7	343	2	2
691	644	284	39	8	chr4	13933111	13933345	-77460755	+	L1MA5	LINE	L1	6040	6280	-20	2
691	288	0	0	0	chr4	13934198	13934230	-77459870	+	(TG)n	Simple_repeat	Simple_repeat	2	33	0	2
1170	216	0	0	0	chr4	76709630	76709654	-14684446	+	(TTTA)n	Simple_repeat	Simple_repeat	2	25	0	2
1170	1474	157	77	0	chr4	76709654	76709940	-14684160	-	CSINE1	SINE	SINE	-32	308	1	2
1170	1842	162	59	0	chr4	76710199	76710520	-14683580	+	CSINE2	SINE	SINE	2	341	-3	2
1170	486	327	99	14	chr4	76711655	76711878	-14682222	-	MIR	SINE	MIR	-18	244	3	2
1170	400	284	12	31	chr4	76711983	76712143	-14681957	+	CSINE1	SINE	SINE	19	175	-165	2
1170	276	120	0	0	chr4	76712145	76712195	-14681905	+	(TC)n	Simple_repeat	Simple_repeat	1	50	0	2
1170	189	0	0	0	chr4	76712321	76712342	-14681758	+	(T)n	Simple_repeat	Simple_repeat	1	21	0	2
1170	1727	118	53	118	chr4	76712342	76712716	-14681384	-	CSINE3A	SINE	SINE	0	350	1	2
1170	636	286	47	19	chr4	76712962	76713176	-14680924	+	MIR	SINE	MIR	22	241	-21	2
1037	1080	345	9	19	chr4	59305776	59306209	-32087891	-	L1M3a	LINE	L1	-5341	614	11	2
1037	1296	236	59	6	chr4	59306305	59306625	-32087475	-	CSINE2	SINE	SINE	-7	337	1	2
1037	257	323	96	56	chr4	59306984	59307181	-32086919	+	MIR	SINE	MIR	20	224	-38	2
1037	1960	127	59	0	chr4	59307949	59308272	-32085828	-	CSINE2	SINE	SINE	-2	342	1	2
1037	1196	221	70	25	chr4	59308299	59308615	-32085485	-	CSINE2	SINE	SINE	-13	331	2	2
1037	202	211	0	0	chr4	59308680	59308718	-32085382	+	(TG)n	Simple_repeat	Simple_repeat	1	38	0	2
1037	23	33	0	0	chr4	59309287	59309317	-32084783	+	AT_rich	Low_complexity	Low_complexity	1	30	0	2
1037	1019	171	164	60	chr4	59310791	59311089	-32083011	-	CSINE2	SINE	SINE	-2	342	14	2
949	1412	204	69	13	chr4	47736323	47736641	-43657459	+	CSINE2	SINE	SINE	1	336	-8	2
949	235	271	10	40	chr4	47736748	47736848	-43657252	+	CSINE1	SINE	SINE	127	223	-117	2
949	432	254	142	8	chr4	47736999	47737126	-43656974	+	L2a	LINE	L2	3269	3412	-14	2
949	21	0	0	0	chr4	47737209	47737230	-43656870	+	AT_rich	Low_complexity	Low_complexity	1	21	0	2
949	1428	214	3	11	chr4	47737231	47737514	-43656586	-	CSINE2	SINE	SINE	-63	281	1	2
949	1316	183	132	13	chr4	47737523	47737827	-43656273	-	CSINE2	SINE	SINE	-4	340	1	2
949	2672	33	35	26	chr4	47738240	47738586	-43655514	+	CSINE3A	SINE	SINE	2	350	0	2
949	199	277	0	0	chr4	47740987	47741034	-43653066	+	L2a	LINE	L2	3368	3414	-12	2
924	2363	57	54	0	chr4	44556714	44557031	-46837069	+	CSINE3A	SINE	SINE	1	334	-16	2
